experiment_id,timestamp,model_name,feature_set,target_strategy,fold,target,r2,mean_r2,std_r2,runtime_seconds,seed,git_commit,notes
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_TOTAL_LIABILITIES,0.5656181124094033,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.6334308786716623,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_GROSS_PROFIT,0.6813099947930163,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_COST_OF_REVENUES,0.4964410825900183,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_REVENUES,0.6725055760133125,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_OPERATING_INCOME,0.41590627844841555,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_OPERATING_EXPENSES,0.3167900748980794,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_EBITDA,0.002837243866249617,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_TOTAL_ASSETS,0.6411973219366083,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_TOTAL_LIABILITIES,0.5829797412929697,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.7385670716087126,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_GROSS_PROFIT,0.4372222376452939,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_COST_OF_REVENUES,0.6710634228164366,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_REVENUES,0.6710620280344903,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_OPERATING_INCOME,0.513677339364494,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_OPERATING_EXPENSES,0.3730606685051221,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,4,Q0_EBITDA,0.044553271264956895,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
