experiment_id,timestamp,model_name,feature_set,target_strategy,fold,target,r2,mean_r2,std_r2,runtime_seconds,seed,git_commit,notes
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.9559748355010177,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_GROSS_PROFIT,0.9798018200168842,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_COST_OF_REVENUES,0.8993527118146001,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_REVENUES,0.9225295313891905,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_OPERATING_INCOME,0.6990951554919324,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_OPERATING_EXPENSES,0.9696193014798558,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_EBITDA,0.8398213570204637,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_TOTAL_ASSETS,0.6917407485606935,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_TOTAL_LIABILITIES,0.7676201568411867,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.3760732102901314,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_GROSS_PROFIT,0.8996811123702626,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_COST_OF_REVENUES,0.9891637203401066,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_REVENUES,0.9738035726752817,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_OPERATING_INCOME,0.6334224661755314,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_OPERATING_EXPENSES,0.9474139461779495,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,4,Q0_EBITDA,0.786758924765142,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
