target,stage,members,weights,r2
Q0_TOTAL_LIABILITIES,fine,"B4,M3d,M4","0.03,0.01,0.96",0.9097344317269691
Q0_TOTAL_LIABILITIES,fine,"B4,M3d,M4","0.03,0.02,0.95",0.9095078070623986
Q0_TOTAL_LIABILITIES,fine,"B4,M3d,M4","0.04,0.00,0.96",0.9094878063948425
Q0_TOTAL_LIABILITIES,fine,"B4,M3d,M4","0.04,0.01,0.95",0.909301402069948
Q0_TOTAL_LIABILITIES,fine,"B4,M3d,M4","0.05,0.00,0.95",0.9090532436524352
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.00,1.00",0.14378170798478374
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.05,0.95",0.16722351867533713
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.10,0.90",0.1895508503453206
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.15,0.85",0.21076370299473424
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.20,0.80",0.23086207662357872
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.25,0.75",0.24984597123185304
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.30,0.70",0.2677153868195582
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.35,0.65",0.2844703233866931
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.40,0.60",0.3001107809332585
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.45,0.55",0.3146367594592542
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.50,0.50",0.3280482589646806
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.55,0.45",0.34034527944953685
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.60,0.40",0.3515278209138235
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.65,0.35",0.3615958833575408
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.70,0.30",0.370549466780688
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.75,0.25",0.37838857118326563
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.80,0.20",0.38511319656527376
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.85,0.15",0.39072334292671207
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.90,0.10",0.3952190102675808
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,0.95,0.05",0.39860019858787976
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.00,1.00,0.00",0.40086690788760915
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.00,0.95",0.13501373970583852
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.05,0.90",0.15855671911561187
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.10,0.85",0.1809852195048154
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.15,0.80",0.20229924087344908
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.20,0.75",0.22249878322151329
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.25,0.70",0.2415838465490081
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.30,0.65",0.25955443085593277
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.35,0.60",0.27641053614228783
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.40,0.55",0.2921521624080732
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.45,0.50",0.30677930965328903
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.50,0.45",0.3202919778779352
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.55,0.40",0.3326901670820117
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.60,0.35",0.34397387726551854
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.65,0.30",0.35414310842845564
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.70,0.25",0.3631978605708228
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.75,0.20",0.3711381336926205
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.80,0.15",0.3779639277938486
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.85,0.10",0.3836752428745068
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.90,0.05",0.3882720789345955
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.05,0.95,0.00",0.3917544359741144
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.00,0.90",0.12613323102181428
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.05,0.85",0.14977737915080758
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.10,0.80",0.17230704825923104
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.15,0.75",0.1937222383470849
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.20,0.70",0.21402294941436928
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.25,0.65",0.23320918146108371
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.30,0.60",0.25128093448722844
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.35,0.55",0.26823820849280355
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.40,0.50",0.28408100347780896
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.45,0.45",0.29880931944224487
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.50,0.40",0.31242315638611107
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.55,0.35",0.32492251430940733
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.60,0.30",0.3363073932121341
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.65,0.25",0.3465777930942914
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.70,0.20",0.3557337139558785
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.75,0.15",0.36377515579689623
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.80,0.10",0.37070211861734415
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.85,0.05",0.37651460241722257
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.10,0.90,0.00",0.3812126071965313
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.00,0.85",0.11714018193271092
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.05,0.80",0.14088549878092416
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.10,0.75",0.16351633660856768
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.15,0.70",0.1850326954156417
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.20,0.65",0.2054345752021458
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.25,0.60",0.2247219759680802
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.30,0.55",0.2428948977134453
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.35,0.50",0.25995334043824025
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.40,0.45",0.27589730414246616
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.45,0.40",0.2907267888261216
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.50,0.35",0.3044417944892076
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.55,0.30",0.31704232113172404
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.60,0.25",0.32852836875367086
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.65,0.20",0.338899937355048
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.70,0.15",0.34815702693585515
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.75,0.10",0.35629963749609306
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.80,0.05",0.3633277690357609
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.15,0.85,0.00",0.3692414215548593
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.00,0.80",0.10803459243852853
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.05,0.75",0.13188107800596172
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.10,0.70",0.1546130845528253
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.15,0.65",0.17623061207911916
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.20,0.60",0.19673366058484343
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.25,0.55",0.21612223006999787
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.30,0.50",0.2343963205345828
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.35,0.45",0.2515559319785978
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.40,0.40",0.26760106440204334
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.45,0.35",0.28253171780491904
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.50,0.30",0.29634789218722524
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.55,0.25",0.3090495875489617
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.60,0.20",0.3206368038901284
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.65,0.15",0.33110954121072556
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.70,0.10",0.340467799510753
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.75,0.05",0.34871157879021064
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.20,0.80,0.00",0.35584087904909856
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.00,0.75",0.0988164625392669
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.05,0.70",0.12276411682592059
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.10,0.65",0.14559729209200378
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.15,0.60",0.16731598833751793
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.20,0.55",0.18792020556246192
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.25,0.50",0.20740994376683652
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.30,0.45",0.22578520295064142
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.35,0.40",0.24304598311387626
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.40,0.35",0.25919228425654206
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.45,0.30",0.2742241063786376
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.50,0.25",0.28814144948016374
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.55,0.20",0.30094431356112017
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.60,0.15",0.3126326986215069
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.65,0.10",0.3232066046613239
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.70,0.05",0.3326660316805714
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.25,0.75,0.00",0.3410109796792491
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.00,0.70",0.0894857922349267
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.05,0.65",0.11353461524079989
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.10,0.60",0.13646895922610336
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.15,0.55",0.15828882419083712
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.20,0.50",0.17899421013500139
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.25,0.45",0.19858511705859583
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.30,0.40",0.2170615449616209
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.35,0.35",0.23442349384407601
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.40,0.30",0.2506709637059614
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.45,0.25",0.265803954547277
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.50,0.20",0.2798224663680232
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.55,0.15",0.2927264991681996
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.60,0.10",0.3045160529478065
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.65,0.05",0.31519112770684354
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.30,0.70,0.00",0.3247517234453109
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.00,0.65",0.08004258152550736
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.05,0.60",0.10419257325060027
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.10,0.55",0.12722808595512358
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.15,0.50",0.14914911963907784
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.20,0.45",0.16995567430246172
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.25,0.40",0.18964774994527644
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.30,0.35",0.20822534656752112
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.35,0.30",0.2256884641691963
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.40,0.25",0.24203710275030177
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.45,0.20",0.2572712623108375
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.50,0.15",0.2713909428508038
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.55,0.10",0.2843961443701999
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.60,0.05",0.29628686686902694
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.35,0.65,0.00",0.30706311034728384
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.00,0.60",0.07048683041100856
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.05,0.55",0.09473799085532164
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.10,0.50",0.11787467227906512
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.15,0.45",0.139896874682239
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.20,0.40",0.16080459806484315
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.25,0.35",0.18059784242687782
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.30,0.30",0.19927660776834244
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.35,0.25",0.21684089408923768
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.40,0.20",0.2332907013895632
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.45,0.15",0.24862602966931902
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.50,0.10",0.262846878928505
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.55,0.05",0.2759532491671214
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.40,0.60,0.00",0.2879451403851683
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.00,0.55",0.06081853889143074
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.05,0.50",0.08517086805496399
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.10,0.45",0.10840871819792741
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.15,0.40",0.13053208932032134
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.20,0.35",0.15154098142214545
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.25,0.30",0.17143539450339995
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.30,0.25",0.19021532856408452
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.35,0.20",0.20788078360419993
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.40,0.15",0.2244317596237455
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.45,0.10",0.23986825662272115
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.50,0.05",0.2541902746011274
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.45,0.55,0.00",0.26739781355896364
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.00,0.50",0.05103770696677401
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.05,0.45",0.07549120484952698
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.10,0.40",0.09883022371171057
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.15,0.35",0.12105476355332434
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.20,0.30",0.14216482437436873
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.25,0.25",0.16216040617484329
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.30,0.20",0.1810415089547479
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.35,0.15",0.19880813271408326
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.40,0.10",0.21546027745284857
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.45,0.05",0.2309979431710445
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.50,0.50,0.00",0.2454211298686706
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.00,0.45",0.04114433463703804
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.05,0.40",0.0656990012390114
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.10,0.35",0.0891391888204145
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.15,0.30",0.11146489738124876
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.20,0.25",0.13267612692151276
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.25,0.20",0.15277287744120727
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.30,0.15",0.17175514894033195
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.35,0.10",0.18962294141888725
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.40,0.05",0.20637625487687272
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.55,0.45,0.00",0.2220150893142886
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.00,0.40",0.031138421902223046
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.05,0.35",0.055794257223416466
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.10,0.30",0.0793356135240395
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.15,0.25",0.10176249080409372
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.20,0.20",0.12307488906357777
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.25,0.15",0.14327280830249245
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.30,0.10",0.16235624852083708
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.35,0.05",0.18032520971861232
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.60,0.40,0.00",0.19717969189581785
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.00,0.35",0.021019968762329033
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.05,0.30",0.0457769728027424
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.10,0.25",0.06941949782258561
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.15,0.20",0.09194754382185966
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.20,0.15",0.11336111080056366
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.25,0.10",0.1336601987586985
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.30,0.05",0.1528448076962634
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.65,0.35,0.00",0.1709149376132585
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.00,0.30",0.010788975217356
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.05,0.25",0.0356471479769892
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.10,0.20",0.05939084171605269
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.15,0.15",0.08202005643454668
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.20,0.10",0.10353479213247108
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.25,0.05",0.12393504880982542
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.70,0.30,0.00",0.14322082646661027
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.00,0.25",0.0004454412673039476
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.05,0.20",0.025404782746156984
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.10,0.15",0.04924964520444042
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.15,0.10",0.07198002864215469
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.20,0.05",0.09359593305929881
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.75,0.25,0.00",0.11409735845587343
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.80,0.00,0.20",-0.010010633087827348
